iata_code,icao_code,name,city,country_code,continent,latitude,longitude,elevation_ft,type,scheduled_service
PFB,SBPF,Lauro Kurtz Airport,Passo Fundo,BR,SA,-28.243976,-52.32777,2380,medium_airport,yes
PFO,LCPH,Paphos International Airport,Paphos,CY,AS,34.717999,32.485699,41,large_airport,yes
PGA,KPGA,Page Municipal Airport,Page,US,NA,36.924234,-111.447716,4316,medium_airport,yes
PGD,KPGD,Punta Gorda Airport,Punta Gorda,US,NA,26.9202,-81.990501,26,medium_airport,yes
PGF,LFMP,Perpignan-Rivesaltes (Llabanère) Airport,Perpignan/Rivesaltes,FR,EU,42.740398,2.87067,144,medium_airport,yes
PGH,VIPT,Pantnagar Airport,Pantnagar,IN,AS,29.0334,79.473701,769,medium_airport,yes
PGK,WIKK,Depati Amir Airport,Pangkal Pinang,ID,AS,-2.1622,106.139,109,medium_airport,yes
PGU,OIBP,Persian Gulf International Airport,Khiyaroo,IR,AS,27.379601,52.737701,27,medium_airport,yes
PGV,KPGV,Pitt-Greenville Airport,Greenville,US,NA,35.635535,-77.384262,26,medium_airport,yes
PGX,LFBX,Périgueux-Bassillac Airport,Périgueux/Bassillac,FR,EU,45.198101,0.815556,328,medium_airport,no
PGZ,SBPG,Ponta Grossa Airport - Comandante Antonio Amilton Beraldo,Ponta Grossa,BR,SA,-25.184476,-50.143822,2588,medium_airport,yes
PHB,SBPB,Parnaíba - Prefeito Doutor João Silva Filho International Airport,Parnaíba,BR,SA,-2.89375,-41.731998,23,medium_airport,yes
PHC,DNPO,Port Harcourt International Airport,Port Harcourt,NG,AF,5.01549,6.94959,87,large_airport,yes
PHE,YPPD,Port Hedland International Airport,Port Hedland,AU,OC,-20.382787,118.629789,33,large_airport,yes
PHF,KPHF,Newport News Williamsburg International Airport,Newport News,US,NA,37.131901,-76.492996,42,medium_airport,yes
PHG,DNPM,Port Harcourt City Airport / Port Harcourt Air Force Base,Port Harcourt,NG,AF,4.846111,7.021389,57,medium_airport,yes
PHH,,Pokhara International Airport,Pokhara,NP,AS,28.1838,84.0147,2595,large_airport,yes
PHL,KPHL,Philadelphia International Airport,Philadelphia,US,NA,39.871899,-75.241096,36,large_airport,yes
PHS,VTPP,Phitsanulok Airport,Phitsanulok,TH,AS,16.7829,100.278999,154,medium_airport,yes
PHW,FAPH,Hendrik Van Eck Airport,Phalaborwa,ZA,AF,-23.937200546299998,31.1553993225,1432,medium_airport,yes
PHX,KPHX,Phoenix Sky Harbor International Airport,Phoenix,US,NA,33.435302,-112.005905,1135,large_airport,yes
PHY,VTPB,Phetchabun Airport,,TH,AS,16.6760005951,101.194999695,450,medium_airport,yes
PIA,KPIA,General Wayne A. Downing Peoria International Airport,Peoria,US,NA,40.663841,-89.692631,660,medium_airport,yes
PIB,KPIB,Hattiesburg Laurel Regional Airport,Moselle,US,NA,31.4671,-89.337097,298,medium_airport,yes
PIE,KPIE,St. Petersburg Clearwater International Airport,Pinellas Park,US,NA,27.9102,-82.687401,11,large_airport,yes
PIF,,Pingtung Air Force Base North,Pingtung,TW,AS,22.700199,120.482002,97,medium_airport,yes
PIH,KPIH,Pocatello Regional Airport,Pocatello,US,NA,42.9098014831543,-112.59600067138672,4452,medium_airport,yes
PIK,EGPK,Glasgow Prestwick Airport,"Prestwick, South Ayrshire",GB,EU,55.501499,-4.577182,65,large_airport,yes
PIL,SGPI,Aeródromo Don Carlos Miguel Gimenez,Pilar,PY,SA,-26.881981,-58.319067,249,medium_airport,no
PIO,SPSO,Captain Renán Elías Olivera International Airport,Pisco,PE,SA,-13.7449,-76.220299,39,large_airport,no
PIR,KPIR,Pierre Regional Airport,Pierre,US,NA,44.38270187,-100.2860031,1744,medium_airport,yes
PIS,LFBI,Poitiers-Biard Airport,Poitiers/Biard,FR,EU,46.5877,0.306666,423,medium_airport,yes
PIT,KPIT,Pittsburgh International Airport,Pittsburgh,US,NA,40.491501,-80.232903,1203,large_airport,yes
PIU,SPUR,PAF Captain Guillermo Concha Iberico International Airport,Piura,PE,SA,-5.20575,-80.616402,120,medium_airport,yes
PIW,CZMN,Pikwitonei Airport,Pikwitonei,CA,NA,55.58890151977539,-97.16419982910156,630,medium_airport,no
PIX,LPPI,Pico Airport,Pico Island,PT,EU,38.554298,-28.441299,109,medium_airport,yes
PIZ,PPIZ,Point Lay LRRS Airport,Point Lay,US,NA,69.732903,-163.005005,22,medium_airport,yes
PJC,SGPJ,Aeropuerto Nacional Dr. Augusto Roberto Fuster,Pedro Juan Caballero,PY,SA,-22.641427,-55.829993,1873,medium_airport,no
PJG,OPPG,Panjgur Airport,Panjgur,PK,AS,26.9545,64.1325,3289,medium_airport,no
PJM,MRPJ,Puerto Jimenez Airport,Puerto Jimenez,CR,NA,8.533329963684082,-83.30000305175781,7,medium_airport,yes
PKB,KPKB,Mid Ohio Valley Regional Airport,Parkersburg (Williamstown),US,NA,39.3451,-81.439201,858,medium_airport,yes
PKC,UHPP,Yelizovo Airport,Petropavlovsk-Kamchatsky,RU,AS,53.168716,158.451068,131,large_airport,yes
PKE,YPKS,Parkes Airport,Parkes,AU,OC,-33.131401062,148.238998413,1069,medium_airport,yes
PKR,VNPK,Pokhara Domestic Airport,Pokhara,NP,AS,28.200621,83.981203,2712,medium_airport,yes
PKT,,Port Keats Airport,Wadeye,AU,OC,-14.249701,129.529538,91,medium_airport,no
PKU,WIBB,Sultan Syarif Kasim II International Airport / Roesmin Nurjadin AFB,Pekanbaru,ID,AS,0.458647,101.444321,102,medium_airport,yes
PKV,ULOO,Princess Olga Pskov International Airport,Pskov,RU,EU,57.781316,28.39384,154,medium_airport,yes
PKW,FBSP,Selebi Phikwe Airport,Selebi Phikwe,BW,AF,-22.0583,27.8288,2925,medium_airport,no
PKX,ZBAD,Beijing Daxing International Airport,Beijing,CN,AS,39.501289,116.413967,98,large_airport,yes
PKY,WAGG,Tjilik Riwut Airport,Palangkaraya,ID,AS,-2.227146,113.943388,82,medium_airport,yes
PKZ,VLPS,Pakse International Airport,Pakse,LA,AS,15.133973,105.779871,351,large_airport,yes
PLJ,MZPL,Placencia Airport,Placencia,BZ,NA,16.536957,-88.361511,3,medium_airport,yes
PLL,SBMN,Ponta Pelada Airport / Manaus Air Base,Manaus,BR,SA,-3.14604,-59.986301,267,medium_airport,no
PLM,WIPP,Sultan Mahmud Badaruddin II Airport,Palembang,ID,AS,-2.897653,104.698147,49,medium_airport,yes
PLN,KPLN,Pellston Regional Airport of Emmet County Airport,Pellston,US,NA,45.57089996,-84.79669952,721,medium_airport,yes
PLO,YPLC,Port Lincoln Airport,Port Lincoln,AU,OC,-34.6053009033,135.880004883,36,medium_airport,yes
PLQ,EYPA,Palanga International Airport,Palanga,LT,EU,55.973202,21.093901,33,large_airport,yes
PLS,MBPV,Providenciales International Airport,Providenciales,TC,NA,21.773697,-72.268321,15,large_airport,yes
PLU,SBBH,Pampulha - Carlos Drummond de Andrade Airport,Belo Horizonte,BR,SA,-19.85074,-43.950316,2589,medium_airport,no
PLW,WAFF,Mutiara - SIS Al-Jufrie Airport,Palu,ID,AS,-0.916462,119.908647,284,medium_airport,yes
PLX,UASS,Semei International Airport,Semey,KZ,AS,50.351295,80.234398,761,large_airport,yes
PLZ,FAPE,Chief Dawid Stuurman International Airport,Gqeberha (Port Elizabeth),ZA,AF,-33.989715,25.617353,226,large_airport,yes
PMA,HTPE,Pemba Airport,Chake Chake,TZ,AF,-5.25726,39.811401,80,medium_airport,no
PMC,SCTE,El Tepual International Airport,Puerto Montt,CL,SA,-41.443093,-73.094065,294,large_airport,yes
PMD,KPMD,Palmdale Regional Airport / USAF Plant 42 Airport,Palmdale,US,NA,34.629398,-118.084999,2543,medium_airport,no
PMF,LIMP,Parma Airport,Parma (PR),IT,EU,44.826351,10.29705,161,medium_airport,yes
PMG,SBPP,Ponta Porã Airport,Ponta Porã,BR,SA,-22.549601,-55.702599,2156,medium_airport,yes
PMI,LEPA,Palma de Mallorca Airport,Palma de Mallorca,ES,EU,39.551701,2.73881,27,large_airport,yes
PMO,LICJ,Falcone–Borsellino Airport,Palermo,IT,EU,38.175999,13.091,65,large_airport,yes
PMQ,SAWP,Perito Moreno Jalil Hamer Airport,Perito Moreno,AR,SA,-46.537899,-70.978699,1410,medium_airport,yes
PMR,NZPM,Palmerston North Airport,Palmerston North,NZ,OC,-40.320599,175.617004,151,medium_airport,yes
PMS,OSPR,Palmyra Airport,Tadmur,SY,AS,34.5574,38.316898,1322,medium_airport,no
PMV,SVMG,Del Caribe Santiago Mariño International Airport,Isla Margarita,VE,NA,10.912603,-63.966599,74,large_airport,yes
PMW,SBPJ,Brigadeiro Lysias Rodrigues Airport,Palmas,BR,SA,-10.2915,-48.356998,774,medium_airport,yes
PMY,SAVY,El Tehuelche Airport,Puerto Madryn,AR,SA,-42.7592,-65.1027,427,medium_airport,yes
PMZ,MRPM,Palmar Sur Airport,Palmar Sur,CR,NA,8.95103,-83.468597,49,medium_airport,no
PNA,LEPP,Pamplona Airport,Pamplona,ES,EU,42.77,-1.64633,1504,medium_airport,yes
PNB,,Porto Nacional Airport,Porto Nacional,BR,SA,-10.719402,-48.3997,870,medium_airport,no
PNC,KPNC,Ponca City Regional Airport,Ponca City,US,NA,36.73199844,-97.09980011,1008,medium_airport,no
PNE,KPNE,Northeast Philadelphia Airport,Philadelphia,US,NA,40.082406,-75.010614,120,medium_airport,no
PNH,VDPP,Phnom Penh International Airport,Phnom Penh (Pou Senchey),KH,AS,11.547155,104.844699,40,large_airport,no
PNI,PTPN,Pohnpei International Airport,Pohnpei Island,FM,OC,6.985082,158.20992,10,medium_airport,yes
PNK,WIOO,Supadio International Airport,Pontianak,ID,AS,-0.152258,109.404493,10,large_airport,yes
PNL,LICG,Pantelleria Airport,Pantelleria (TP),IT,EU,36.816502,11.9689,628,medium_airport,yes
PNP,AYGR,Girua Airport,Popondetta,PG,OC,-8.80453968048,148.309005737,311,medium_airport,yes
PNQ,VAPO,Pune International Airport,Pune,IN,AS,18.5821,73.919701,1942,large_airport,yes
PNR,FCPP,Antonio Agostinho-Neto International Airport,Pointe Noire,CG,AF,-4.81603,11.8866,55,large_airport,yes
PNS,KPNS,Pensacola International Airport,Pensacola,US,NA,30.472718,-87.186639,121,large_airport,yes
PNT,SCNT,Lieutenant Julio Gallardo Airport,Puerto Natales,CL,SA,-51.67067,-72.529078,217,medium_airport,yes
PNV,EYPP,Panevėžys Air Base,Panevėžys,LT,EU,55.729400634765625,24.460800170898438,197,medium_airport,no
